name	id	family	variation	instrumentalists
Keyboard instrument	/m/0d79n		Keyboard bass,Harpsichord,Spinet,Dulcitone,Celesta,Virginals,Accordion,Harmonium,Synthesizer,Electronic keyboard,Keyboard controller,Organ,Piano,Clavichord,Orchestron	Mark Jackson,Richard Tandy,Richard Archer,Tim Armstrong,Todd Rundgren,Joe Walsh,Nelly Furtado,Bill Withers,Nick Wheeler,Private,Lara Fabian,Marvin Gaye,Taylor Hanson,Pete Atkin,Tomo Miličević,Butch Taylor,Anthony Moore,Glass ghost,Mark Boston,Rogue,Les Hall,Larry Fast,Jack Hues,Mariusz Duda,Oliver Chapoy,Ed Volker,Akira Yamaoka,Jonny Greenwood,Eva Cassidy,DJ Shadow,Mo Foster,David Immerglück,Chris Lowe,Philip Bynoe,Philip Oakey,Digi,Charlie Wilson,Jeff Greinke,Glenn McClelland,Man Parrish,Garolou,Chris Wood,Stephanie Smith,Battlecat,Hi-Tek,John5,Kim Carnes,James Brown,PSY・S,Sly Stone,Mansour,David Vincent,Steinar Sverd Johnsen,Billy Powell,Charlie Clouser,Roger Glover,Van Morrison,Ben E. King,Jesper Kyd,Ben Folds,Steve Knight,Freddy Curci,Nas,Thomas Leer,Olivia Merilahti,Swizz Beatz,Bruno Kramm,Brendon Urie,Larry Dunn,Eddie Jobson,Lucian Ban,Kasey Smith,Roy Mayorga,Britton Rice,Jesper Strömblad,Nicky Hopkins,Samuel Preston,Conrad Schnitzler,Gary Numan,André Matos,Earl Lindo,Andrew Farriss,Tommy Giles Rogers Jr.,The Danse Society,Pharrell Williams,John Mayer,John Bechdel,Nicholas McCarthy,Nick Jonas,Tom Keifer,Neil Finn,Sam La More,Kevin Moore,André Andersen,Nils Lofgren,Ciaran Jeremiah,Lars Nedland,Bobby Freeman,Phelan Sheppard,Thomas Whitfield,Lil Weavah,Limahl,Miika Tenkula,Ian McNabb,Dennis Wilson,Tears for Fears,Czesław Niemen,Raed George,Manu Chao,Cory Lerios,Michael Dempsey,Klaus Wunderlich,Roy Z,Dobie Gray,Timbaland,Julie Homi,Vadim Pruzhanov,Florian Schneider,Kerry Minnear,Red Top Young,David Freiberg,Tom Brislin,Francois Breytenbach Blom,Norman Whitfield,Zakk Wylde,Warren Zevon,Mitchell Froom,Neil Codling,Bill Leeb,Joe Perry,Todd Morse,Hasil Adkins,John Deacon,Daniel Gildenlöw,Tom Constanten,Ray Manzarek,Graham Gouldman,David Archuleta,Shinji Hosoe,Januarisman,Lol Hammond,Jade Puget,Michael Anthony,Stephen Stills,Al Schnier,Chris Marion,Victor Willis,Bryan Ferry,Stephen Bier, Jr.,Jimmy Page,Sin Quirin,Bradley Joseph,Matt Mahaffey,The Neptunes,The Tony Rich Project,Dolores O'Riordan,Glenn Tilbrook,Oliver Hartmann,Ingus Baušķenieks,Kenny Kirkland,Jeff Wayne,Amanda Palmer,Charly Coombes,Brandon Flowers,Dave Fridmann,Paul Griffin,Duncan Patterson,Yaire,Michael Pinnella,Gary Breit,Paul Wickens,Natalie Merchant,Roy Addams,Sully Erna,Jay Reatard,Nick Lowe,Mark Klein,Terry Bozzio,Jenny Conlee,Jonathan Segel,Patsy Moore,Will Champion,Kenny MacLean,John Sellekaers,Robert Wegmann,Gregory Magarshak,Mike Vasas,Richard Barbieri,Brody Dalle,Max Middleton,Donald Ross Skinner,Jono El Grande,Takuro,DeLon,Ray Davies,Hank Williams, Jr.,Ralph Schuckett,Lawrence Gowan,Ayub Bachchu,Ryo Kawasaki,Sigurd Wongraven,Emm Gryner,Adam Ficek,Virginia Astley,Gunnar Mathias Michaeli,Korey Cooper,Sean Garrett,Eric Carmen,DJ Felli Fel,Mustis,Alan Pasqua,Wolfgang Van Halen,Dann Hume,Pete Sandoval,Claudio Simonetti,Ian Parker,David Lee Roth,J Mascis,Tolga Katas,Larry Knechtel,Jasun Martz,Wayne Static,Spagna,Tony MacAlpine,Adam Deibert,Ruth Minnikin,John Oates,Kate Bush,Fredrik Klingwall,Annie Lennox,Joe Satriani,Jack Maness,Bryant Clifford Meyer,Bob Sedergreen,Joe Elliott,Tony Kaye,Ian Underwood,Pat Sansone,Jimmy Pop,Jarvis Cocker,Jah Wobble,Sisely Treasure,Roy Lynes,Doug Grean,Rick James,Laurence Tolhurst,Martin Gore,Craig Brockman,John Bundrick,Tats Faustino,Don Preston,Kanye West,John P. Kee,Doug Gillard,The Edge,Ryo Okumoto,Greg Phillinganes,Markus Kaarlonen,Ronald Padavona,Ismo Alanko,Ben Leach,Simon Hale,椎名林檎,Paul Epworth,Alan Hawkshaw,Keith Martin,Ray Charles,Tom Lehrer,Antony raijekov,Derek Sherinian,Fraser T Smith,Eartha,Nitti,John Lilley,Kim Bendix Petersen,Pitty,Dan Swanö,Kevin Rudolf,Brian Dougans,Forrest Kline,Blackstratblues,Brian Tyler,Ryan Delahoussaye,Neil Young,AZ,Blue Weaver,D'Extra Wiley,Dave Formula,Mac McAnally,Pete Wingfield,Steven Wilson,M. S. Viswanathan,Johnny Marr guest musician recordings,edIT,Brent Mydland,Guys n' Dolls,Herbie Hancock,David Bowie,Bob James,Chris Squire,Jeff Lorber,Little Richard,Tommy Shaw,Eric Bazilian,Danny Wood,Paul C,Meiju Enho,Dick Hyman,Nate Hills,Greg "Fingers" Taylor,Andy Clark,Alyssa Barlow,Dave Sinclair,Peach,Iva Davies,Chit Chat Von Loopin Stab,Andy Connell,Spencer Krug,Marina Schiptjenko,Dale Crover,Priest "Soopafly" Brooks,Billy Squier,Tobias Sammet,Maynard James Keenan,King Louie Bankston,Eve Beglarian,John Whynot,Daryl Braithwaite,Doug Yule,Alan Clark,Martyn Ware,Deryck Whibley,Clive Nolan,M. Shadows,Chris Willsher,Elisa,Richard Barone,Yngwie J. Malmsteen,Lars Hollmer,David Paich,Peter Cunnah,Björk,Aleksandra Kovač,Keisuke Kuwata,Dean Fertita,Michael Walsh,Travis Morrison,Joe Sample,Karl Daði Lúðvíksson,Mannie Fresh,Luca Turilli,Jeff Cannata,Peter Hammill,Clint Black,Reese wynans,Scott Storch,Bill Payne,Don Felder,Edgar Froese,Blake Lewis,Felix Cavaliere,Lol Crème,Brian Molko,Mark Kelly,Vincent Crane,Suzie McNeil,Eric Woolfson,Jari Mäenpää,Troy Van Leeuwen,Nat Wolff,Geddy Lee,Taylor Hawkins,Scott Koziol,Mickey Gallagher,Marco Minnemann,Steve DiGiorgio,Robert Wyatt,Lonnie Jordan,Angie Stone,Tommy Lee,Chris Mars,Gilles Snowcat,Victoria Asher,Mik Kaminski,Matt Johnson,Kate Nash,Anni Rossi,Dave Davies,Will.i.am,Hiroyuki Namba,Jerome T. Youngman,Richard Marx,Robert Bock,Lucky Peterson,Daron Malakian,Kristoffer Rygg,Wednesday 13,Brendan O'Brien,David Baerwald,Paul Shaffer,Martin Slattery,James Shaffer,John Hiatt,Rick van der Linden,Kjell Hilding Lövbom,Ski,Billy Sherwood,Ronni Le Tekro,Warrel Dane,Siobhan Fahey,Bruce Turgon,Dave Greenfield,D-Train,Courtney Pine,Unit,Tony Iommi,Trey Gunn,Bernie Calvert,Larry Graham,Julia Johnson,Alexander Brandon,Olve Eikemo,Edo Maajka,Les Smith,Andy Billups,Happy Rhodes,Synyster Gates,Stian Aarstad,Sam Coomes,Roy Phillips,Justin Hawkins,Clayton Worbeck,Peter Griesar,Chris Stainton,Plaster,Paul Piché,Rob Hyman,David Cross,Steve Walsh,J Dilla,Dr. Know,Patrick Carney,Ulf Ekberg,Chris Collingwood,T Lavitz,Scott "Skippy" Chapman,Patrick Moraz,Harold Faltermeyer,Lonnie Liston Smith,Trouble Funk,Brian Gilliam,John Lennon,John Fogerty,Kerry Livgren,Billy Corgan,Mark White,Yuvan Shankar Raja,Al Di Meola,LD Beghtol,John Medeski,Gwen Stefani,Boris Grebenshchikov,Toby Smith,Julian Hamilton,Norah Jones,Pete Townshend,Johnny "Guitar" Watson,Steven Drozd,Ashwin Sood,Freddie Mercury,Naoko Yamano,Miighty Flashlight,Phil Lynott,Amy Wadge,Tim Easton,Hargus "Pig" Robbins,Martijn Spierenburg,Arnoldas Lukošius,Howard Jones,Michael Marra,Chris Zabriskie,Dallas Taylor,Alex Turner,El DeBarge,Tod Howarth,Tommy Helgesson,Carah Faye Charnow,Kieran Mahon,Amund Svensson,Hugh McDowell,Gem Arthur,Prince,Gerald Casale,Rick Savage,Tony Kakko,Vivian Stanshall,Kool Keith,Paul Thomson,Alan Tarney,George Harrison,Joel Cummins,RZA,Robert Palmer,Rob Coombes,Zsa Zsa Speck,Bernard Sumner,伍佰,Zaheer,Chris Brown,Jerome Fontamillas,Stevie Wonder,Daz Dillinger,Jack Bruce,Big Boi,Isaac Hayes,Mike Garson,Kenna,Goldie McJohn,Bassic,Craig Else,Dan Donovan,Billy Lyall,Thåström,Vic Ruggiero,Stan Ridgway,Mick Jones,Francis Rimbert,Jim Cooper,Spooner Oldham,Kate Miller-Heidke,John Miles,Al Kooper,Jonny Buckland,Geoff Leigh,Sid Wilson,Mister Cee,Dave Clark,Adam Crystal,Brian Welch,Nic Alderton,Richard Parry,Donald Fagen,Farhad Darya,Habib Wahid,Kitaro,Bernie Worrell,Matt Wachter,Chris Broderick,Jocke Skog,Win Butler,Dr. John,Eric Kretz,Ray Suen,Trey Songz,Jakko Jakszyk,Jay DeMarcus,Rick Thomas,John Farrar,Manfred Mann,Esmée Denters,John Christ,Ming Freeman,Brendan Croskerry,Annabel Lamb,Don Airey,Chris Pitman,Stephen Duffy,Greg Hawkes,Nick Zinner,Jimmy Bain,Fabo,David Grisman,James Michael,Paul van Dyk,Kerry Gordy,Steve Lambke,Pete Bardens,Gary Wilson,Laza Ristovski,Don Devore,Ian Brown,Kathy Foster,Piet Sielck,Jean-Pierre Ferland,Mikko Härkin,James LaBrie,Santi White,Lina Rafn,Irving Lorenzo,Damon Albarn,Owl City,Roddy Bottum,Craig Jones,Woolly Wolstenholme,Adam Horovitz,Jerry Lee Lewis,Ross Valory,Corey Hart,Max Bemis,Electrosexual,Kari Peitsamo,Kevin Hearn,John Mayall,David Calabrese,Suresh Peters,Lucien Nocelli,Barry Manilow,Scott Phillips,Fernando perdomo,Edgar Winter,Alan Rankine,Mick Karn,Dan Nichols,Neal Doughty,Christopher Franke,Jay Darlington,Willie Nile,Little Boots,Kjartan Sveinsson,Iggy Pop,Gary Mullen,Andrew Fletcher,Robert Fripp,Bill Champlin,Paul Webb,Paul Davis,Ryan Ross,Mark Hart,André 3000,Captain Beefheart & His Magic Band,Junkie XL,Kero One,Joe Jonas,Daniel Anderson,Marilyn Manson,Dan Auerbach,Bobby Byrd,Existence,Thomas Rune Andersen,Glenn Frey,Sandra Nasic,Gordon Moakes,Michael Rother,Eddie Rayner,Jane Siberry,David Bryan,Charlie Gillingham,Duncan Phillips,Jim Peterik,Noodle,Jeremy Dawson,Brendan Benson,Jazze Pha,Andy Summers,Zapp,Michael Kiske,Ian Stanley,Hayley Williams,Ryan Shore,David Gray,Terri Gibbs,Chad VanGaalen,Nick Baines,Eerie Von,James Murphy,Charlie Lowell,Sun Ra,Benmont Tench,Robert Kirby,Tony De La Rosa,Ralph Santolla,Michael Monroe,Richard Andersson,Jonas Berggren,Allen Lanier,Scott Healy,Roger Waters,Luis Cardenas,Steve Diggle,Ely Buendía,Ron François,Adam von Buhler,Terje Bakken,Paul Carrack,Oscar Harrison,Tricky,Paul Hanley,Vidyasagar,Jinx Titanic,Tuomas Holopainen,Art Neville,The Tuna Helpers,Lindsey Buckingham,Zeena Parkins,Karel Fialka,Martin Crandall,T.I.,Adrian Belew,Anna Domino,John Young,Gregory Hillman,John Ford,Bruce Kulick,Cengiz Kurtoğlu,John McDermott,The Old Ceremony,Garry Cobain,David Banner,Catherine Porter,Trent Reznor,Stephan Forté,Stewart Copeland,Al Jourgensen,Kip Winger,David Sancious,Руслана,John McLaughlin,Lee Michaels,Craig Ross,Adolfo Angel,Mike Oldfield,Jim Moginie,Jona Lewie,Ladyhawke,Jim Corr,Andrew Latimer,Randy Rhoads,Jonathan Cain,Frankmusik,Chuck Leavell,Kimo Kaulani,Jamie Oliver,Paul Raymond,Colin Emerle,Klaus Schulze,Jon Carin,City and Colour,Bob Casale,Sean Reinert,A. R. Rahman,Brian Ebejer,Aca Lukas,Lemon Demon,Greg Puciato,Jem Godfrey,Bill Nelson,Arnaldo Antunes,The Rocket Summer,Tori Amos,Jeff Loomis,Dave Kerman,Amel Larrieux,Eddie Van Halen,Ed Starink,Andy LeMaster,The Streets,Jon Fugler,Steve Nieve,Kobol,Bertram McLean,Phil Cunningham,Martha Johnson,Tweety González,Jens Johansson,Chris Vrenna,Peter Gabriel,Burton C. Bell,Malka Spigel,Alexi Laiho,Mick Talbot,Fariborz Lachini,Alessandro Cortini,Nick Rhodes,Chad Hugo,Joey Tempest,Jason Mraz,George Duke,Brooke White,Cy Curnin,Roine Stolt,Brian Bell,Micky Billingham,Arthur Russell,Bobby Dall,Raimund Marasigan,Stuart Adamson,L. Shankar,Tony Martin,Edwin Hawkins,Smoke E. Digglera,Mira Aroyo,Hans-Joachim Roedelius,Alessandra Celletti,Bill Douglas,Victor Bailey,Fred Frith,Justin Emerle,Eric Drew Feldman,Troy Sanders,Jim Vallance,Femi Kuti,Senmuth,Dale Murray,Jeff Wood,David Balfe,Paul Butterfield,Rick Nowels,Klaus Dinger,Diamond D,Mark Wilson,Andy Bell,Andre Christopher Lyon,Toko Yasuda,Bob Dylan,Mark Oliver Everett,Jani Liimatainen,Alex Van Halen,Marcel Jacob,Matt Rollings,Chris Bostock,Mindi Abair,Jake Turner,Billy Swan,Ray Fenwick,Duncan Coutts,Simon Neil,Steve Mazur,Epic Mazur,Simon House,Michelle Branch,Courtney Love,Christian Lorenz,Demetrio Stratos,Charlie Dominici,Sting,DJ Premier,Tom Waits,Coti Sorokin,Joe Hisaishi,Wes Borland,Jim Ward,Heatmakerz,Fred Schneider,7for4,Steve Hackett,Trent Gardner,Mark Slaughter,Tony Hatch,Roger Argenis,Augustus Pablo,John Evan,Paul Hyde,Camille Davila,James Fox,Gregg Giuffria,Bansi Quinteros,Daniel Ash,Havoc,John Elefante,Tom Bailey,R. Kelly,Mario Caldato Jr.,Gary Husband,Hannah Fury,Peter Hook,Louie Ocampo,Ken Hensley,Rick Springfield,Khanoda,Henri Herbert,Peter Wentz,Cem Adrian,Stacy DuPree,Stuart Chatwood,Glen Ballard,Peter Hume,Paul Hodson,Mike Fellows,Maura Davis,Justin Stanley,Raphael Saadiq,Jonathan Melvoin,Dieter Moebius,David Porter,Lee Loughnane,Vince Melamed,Christofer Johnsson,John Lydon,Howard Wales,Clodagh Simonds,Bo Diddley,Jon Lord,Mike Ratledge,Rod Argent,Paul Gilbert,Cris Bonacci,Pee Wee Ellis,Bob Drake,Kris Weston,Stuart Murdoch,Marciano Cantero,Roland Orzabal,Bruce Hornsby,Mike Levine,Ryan Liestman,Jack White,Holly Williams,Chris Frangou,Nuno Bettencourt,Bill LaBounty,Bobby DeBarge,Frédéric Leclercq,Rob May,Bobby Tench,Adam Buszko,Bob Katsionis,Alex Arrowsmith,Caroline K,Peter Baumann,Rocky Gray,Dustin Lanker,Sheryl Crow,Steve Porcaro,Ana Voog,Vratyas Vakyas,Stevie Hesketh,William Orbit,Steve Morse,Joe Hahn,Donny Hathaway,Anneke van Giersbergen,Alan Hull,Gabrial McNair,J.J. Cale,Thom Yorke,Tim Scott,Per Wiberg,Peter Dolving,Shirley Manson,Capitol K,Phil Collins,Panic! at the Disco,Tom Thacker,Bob Stanley,Clare Fischer,Michael Nesmith,John Foxx,Sandy Green,Juanes,Nick D'Virgilio,Buddy Zabala,Peter Wishart,Frank Zappa,Newworldson,Matthew Fisher,Frédéric Chichin,Kamal Gray,Eloy Fritsch,Moby,Mike Lindup,Vanilla Ice,Jools Holland,Machel Montano,Geri King,Kimberly Goss,Koichi Fukuda,Vangelis,Tapio Wilska,Colin Bass,Carl Wilson,Fela Kuti,אביב גפן,Gareth Hughes,Dan Fogelberg,Chaz Jankel,John Paul Jones,Habib Qaderi,Brian Jones,Rob DeGrasse,Jon Schaffer,Dizzy Reed,Tift Merritt,Jeordie White,Leon Russell,Graham Hopkins,Andrew W.K.,Leilujh,Alan Price,Rick Wakeman,Mickey Dale,Peter Tork,Simon Tong,Joseph Byrd,Elvis Costello,Joe Corrales,Rachel Haden,Aristazabal Hawkes,Anthony Cosmo,Mike Barson,John Beasley,Jason Freese,Matthieu Chedid,Mark Stein,Brian May,Steve Winwood,Christian De Walden,Ferras,Ian McLagan,D'Angelo,Eddie Money,Ed Roland,Yuki Kajiura,Eureka,Clint Boon,Michael John Burkett,Henrik Klingenberg,Derek Sharp,Steven Naylor,David Cicero,Benjamin Anderson,Ernest Carter,Peter Moss,Nick Littlemore,Gary Barlow,Charlie Peacock,Chapricorn Dukkon Hamonangan,Simon Climie,James Young,Chris Estes,Glenn Danzig,Cajjmere Wray,Brent Fitz,Ann-Mari Edvardsen,John Harle,Martin Allcock,Brian Borcherdt,Marco Benevento,Eos Chater,Bryan Adams,Dugan McNeill,Ray Buttigieg,Dino DiMuro,John Zorn,Jim Lea,Becki Clark,Ney mello,Jeff Bova,Jason Englishman,Barry White,Chris Staples,Dennis DeYoung,Billy Joel,Margita Stefanović,Tom Scholz,Mitsuru Igarashi,Joe Zawinul,Robin Finck,John Wetton & Geoffrey Downes,Mark Mothersbaugh,Daryl Hall,Ian Curtis,Blair Cowan,Fabian Varesi,Eric Bloom,Bobby Womack,Jesse Harmes,Fatboy Slim,Rose Bygrave,DJ Miko,Mike Shinoda,Henry Badowski,Jace Lasek,Danny Lohner,Alice,Tim Christensen,Alan Parsons,Towa Tei,Ken Casey,Anders Allhage,Vince DiFiore,Nikki Sixx,Zeno Roth,Jolie Holland,Levinhurst,Nick Mason,Richard West,Steven Severin,Jonathan Schneck,Ellen Reid,John Hawken,Tim Kingsbury,Karl Sanders,Brendan Canning,Aslyn,Velapene Screen,Charlie Simpson,Don Henley,Julio Cesar Badillo,Kevin Raleigh,Thomas Dolby,Gillian Gilbert,Chris Broach,Hoodlum Priest,Liz Story,Michel Herr,Joshua Homme,Stoney,Neil Tennant,Jeremiah Gyang,Charlotte Caffey,Cedric Bixler-Zavala,Roy Ayers,Pinetop Perkins,Howard Devoto,Tuomas Planman,Steve Stevens,Anna Maria Jopek,Jimmie Spheeris,Luke Haines,Garth Hudson,John Slick,Don Grusin,Danny Federici,Craig Payne,Gary Pihl,Nick Glennie-Smith,Coco Solid,James Pankow,Steve Jordon,Johnny Gill,Jeremy Gara,Ariel Pink,Travis Stewart,Rhys 'Spider' Webb,Stephen Morris,Chris Prescott,Richard Wright,Steve Willaert,Chick Corea,Nicola Hitchcock,Jayson Sherlock,Josh Silver,Davidé Rossi,Tommy Mandel,Michael Weikath,Robert Flynn,Happy Chichester,Sam Totman,Ralf Hütter,Rich Priske,Erran Baron Cohen,Gavin Skinner,Al B. Sure!,Christine McVie,Billy Howerdel,Peter Christopherson,The Nextmen,Kid Rock,Shawty Redd,Leena Peisa,Neil Busch,Malcolm Burn,Himuro Yoshiteru,St. Vincent,Michel Polnareff,Michiel van den Bos,Anne DeMarinis,Danny Tenaglia,Jerry Dammers,Danny Goffey,Aldo Nova,John Linnell,Todd Park Mohr,Lucky Dube,David Sylvian,Carlos E. Vela,Amaia Montero,Karl Bartos,Adam Green,Randy Gill,Alicia Keys,Rick Astley,Brian Hines,Redding,Colin Greenwood,Keb' Mo',Robin Moulder,PJ Harvey,Mathieu Soucy,Rachael Cantu,Izzy Stradlin,Melvyn Gale,Rosie Smith,Louise Mandrell,Qader Eshpari,Mika,Bob Whitlock,Reese Roper,Sinéad O'Connor,David Gilmour,Gotye,Kurtis Blow,Barry Goldberg,Dr. Dre,Sami Lopakka,Lukas Wooller,Pål Pot Pamparius,Steve Priest,T-Pain,Sam Sparro,Mike Score,Michael Guy Chislett,Jeff Chimenti,Brian Robertson,Philippe Saisse,Dwayne Goettel,Fred Mascherino,Bradie Webb,Ryan Leslie,Hermeto Pascoal,Joe Jack Talcum,Pat Travers,Mark Mancina,Mick Weaver,Matt Mays,Daddy Kev,Masanori Mark Christianson,Larry Goldings,Claudio Sanchez,Eric Adams,Pete Dello,Randy Newman,Ilaiyaraaja,Amos Milburn,Richard Sohl,Gregg Alexander,Alan Kay,Richie Sambora,Henjo Richter,Richard Patrick,Richard Ashcroft,Joel Plaskett,Roger Penney,Richard Manuel,Lyle Mays,Stian Thoresen,Régine Chassagne,Gregg Allman,Guy Fletcher,Susanne Lewis,Chris Wolstenholme,Timo Tolkki,Sascha Paeth,Wolfgang Flür,Jon Courtney,Flying Lotus,Dalbello,Pamela Williams,R. Stevie Moore,Stacie Orrico,Stephanie Opal Weinstein,Alejandro Garcia,Janet Jackson,Jules Hodgson,Eric Andersen,Justin Meacham,Gregg Rolie,Mark Mcclelland,Carl Wayne,Tim Reynolds,Paul Barker,Patrice Rushen,Don Walker,Jennette McCurdy,Paul Raven,Duke Erikson,Ian MacKaye,Alex Otaola,Ric Ocasek,William Harper,Brad Delson,Jon Oliva,Dick Cuthell,Ned Lagin,Scott Weiland,Roger Meddows-Taylor,Paul McCartney,Passionate friends,Conny Nimmersjö,Bow Wow,Billy Currie,Mark Farner,Brady Seals,John Tesh,Sascha Gerstner,Clint Lowery,Booker T. Jones,Andrea Bocelli,Scott Hoffman,Alex Pennie,Craig Frost,Martin Rushent,Chris Holmes,Rookantha Gunathilaka,Georgie Fame,Trey Azagthoth,Marcel Rodriguez-Lopez,Chick Churchill,Roger Powell,Miranie Morissette,Justin Timberlake,Adam Yauch,Erykah Badu,Eloy Monrouzeau,Stian Arnesen,Gaz Coombes,Bill Wyman,Tom Marshall,George Martin,Rich Hall,Django Bates,Tim DeLaughter,Benny Andersson,Lou Reed,Gary Wright,Don Falcone,Ron "Pigpen" McKernan,Marco Coti Zelati,Dean Sabatino,Aidan Zammit,Matt Thiessen,Jon Anderson,Roger Hodgson,Desmond Williams,Dave Brubeck,Matthew Bellamy,Sweet Charles Sherrell,DJ Toomp,Chris Caffery,Kamil Rustam,Squarepusher,Leonard Shaw,Chris Ross,Johnny Marr,Philip Clark,DJ Wrongtom,Jordan Rudess,Gaztation,Fabio Lione,Helen Marnie,Francis Monkman,John Mitchell,John Cale,Morgan King,Jimmy The Robot,Terry Riley,Kae sun,Trey Spruance,Tony Carey,Dave Navarro,Phil Lanzon,Marianne Faithfull,Karl Blau,Page McConnell,Eugene Francis Jnr,Gerald Albright,Keith Tippett,Serj Tankian,Kate Pierson,Mike Batt,Bobby Kimball,Peter Steele,Tyrone Downie,Mitsuki Aira,Tim Hodgkinson,Russ Ballard,Natasha St-Pier,Billy Smiley,Margaret Fiedler,Sam McPheeters,James Prime,Yanni,Tim Lambesis,Cruz Martínez,Vince Welnick,Mark Chavez,Tyler Burkum,Jamie Brooks,Tom Simpson,Alan Fitzgerald,Meat Loaf,Timo Ellis,Rick Treviño,Mike Mills,Zia McCabe,Robert Walter,Susan Fassbender,Wayne Petti,Grace Slick,Alex Staropoli,Bon Iver,Clinton McKinnon,Brad Delp,Kasim Sulton,Sean Malone,Greg Page,Mike Pinder,Jeff Scott Soto,Merl Saunders,Dino,Burton Cummings,Serafina Steer,Mark Owen,Henry Lee Summer,Morgan Nicholls,Fats Domino,Geoff Tate,Keith Richards,Astennu,Robert Lamm,Sarah Slean,Moondog & The London Saxophonic,Andy McCluskey,Dieter Falk,Barry Westhead,Sergey Mavrin,Rick Davies,Tom Phillips,Bob Mayo,Nik Kershaw,Steve Harris,Professor Longhair,Alan Steward,Bill Chinnock,Guy Berryman,Bill Laswell,Travis Dickerson,Imogen Heap,Elton John,Tracy Chapman,Kris Allen,Andres Muciño,Kenneth Edmonds,Ramsey Lewis,Yuka Honda,Danny O'Donoghue,Randy Jackson,Neil Fallon,Andrew Edge,Marcus Miller,Jimmy Greenspoon,Brian Eno,Robyn,Rockwell,Barry Andrews,Chester Bennington,Steve Marriott,Dusty Hill,Jeff Pilson,Andrew Sega,Keith Emerson,Adrian Borland,Robert F. Cranny,Johnny Borrell,Daniel Salomon,Philip Bailey,Matthew J. Tow,Zarif,Harry Waters,Lee Hyori,Erna Siikavirta,Tim Rutili,Don Moen,John Locke,Rosemary Stewart,Geoff Downes,Melvin Gibbs,Ivar Bjørnson,Daniel Droste,Jimmy Destri,Ray Lynch,Vrangsinn,Alan Wilder,Leroy Hutson,Erik Norlander,Pekka Pohjola,Sandy Denny,Beck,Dean Roland,Jean Michel Jarre,Kenny Marquez,Sarah McLachlan,Ross Boss Friedman,Jason Lytle,Keith Godchaux,Joe Jackson,Josh Klinghoffer,Richard Gibbs,Steve Lukather,Matt Uelmen,Robert Morris,Timothy B. Schmit,Adam Leonard,Franz Nicolay,John Denver,Doug Ingle,Mick Taylor,Max Thornell,Ihsahn,Janne Wirman,Michael Angelo Batio,Richard Naiff,Michael Jackson,Brendan Perry,Steve Jansen,Giovanna Joyce Imbesi,Michel Camilo,Conny Plank,James Gelfand,John Legend,Mike Kinsella,Mel Villena,Chris Kilmore,Mick Ralphs,D. Boon,The System,DARREN,Paul Gardiner,Tony Banks,Ben Harper,Felix Hanneman,Wilson Turbinton,Jeff Lynne,Daniel Tinte,Roy Bittan,Magne Furuholmen,Frank McComb,Howard Wyeth,Alain Johannes,Sora Izumikawa,Michael Sembello,Ian Nelson,Nick Cave,Steve millar,Tommy Mars,Ricky Ross,Siavash Ghomeishi,Melissa Auf der Maur,Caroline Azar,Brian Littrell,David Byrne,Mat Devine,Paul Williams,Jesse Carmichael,Shahrum K,Devin Townsend,S-Endz,Hans Zimmer,Ringo Starr,Josh Kelley,Thomas Erak,Cara Tivey,Chloe Alper,Ian Williams,Jan Hammer,Rodney Linderman,Cantinero,My escapade,John Roderick,Tommy DeCarlo,Laleh,Fiona Brice,Tim Rice-Oxley,Ice Cube,Tony Garnier,Fredrik Hermansson,Billy Preston,2D,Scott Thurston,Slađana Milošević,Maurice Richard Libby Blues,Tito Larriva,Ian Anderson,Caralee McElroy,Kristeen Young,Oleg Fesov,Alfunction,DJ Green Lantern,Bama Boyz,Tony Ashwin Kanal,Keith Caputo,Amy Grant,Jeff "Mantas" Dunn,Jermaine Paul,Peter Tägtgren,Josh Freese,Michael McDonald,Neal Morse
Stomp Box	/m/02qdy54			John Butler,Ash Grunwald,Seasick Steve,Harry Manx,Andrew Winton,Jamie Cullum
Helicon	/m/03cljxs	Brass instrument		
Pungi	/m/02ty_0			
Blaster Beam	/m/0g66xr			
tenor recorder	/m/0fpdd1p	Recorder		
Dulcitar	/m/04214mr			Chris Leslie
Shekere	/m/04rdm3			Marcel Rodriguez-Lopez
Kanjira	/m/0546n5			L. Shankar,Jayen Varma
Panche Baaja	/m/0287k9s			
Manjira	/m/02xgwh			
Solomon, ex-Lambert Stradivarius	/m/02pp2p3	Violin		
Korean drum	/m/04lhczx			
Askomandoura	/m/04170rv	Bagpipes		
Dolceola	/m/04jkqt3			
Tom Tyler Stradivarius	/m/04gl48h	Violin		
Guitarra Baiana	/m/04yfflj			
Parkapzuk	/m/0415zk1			
